peptide_name	ampgram_prob
ctg4_586_from_TLL16_bin.107_c00004_opera_c...region003	0.6676936507936508
ctg4_588_from_TLL16_bin.107_c00004_opera_c...region003	0.35295158730158743
ctg4_589_from_TLL16_bin.107_c00004_opera_c...region003	0.6183666666666668
ctg4_590_from_TLL16_bin.107_c00004_opera_c...region003	0.9440674603174602
allorf_648488_648571_from_TLL16_bin.107_c00004_opera_c...region003	0.06162970222101228
ctg4_591_from_TLL16_bin.107_c00004_opera_c...region003	0.7776865079365081
ctg4_592_from_TLL16_bin.107_c00004_opera_c...region003	0.6860460317460316
ctg4_593_from_TLL16_bin.107_c00004_opera_c...region003	0.29728095238095226
ctg4_594_from_TLL16_bin.107_c00004_opera_c...region003	0.25073015873015886
ctg4_596_from_TLL16_bin.107_c00004_opera_c...region003	0.7459349206349212
ctg4_599_from_TLL16_bin.107_c00004_opera_c...region003	0.2819182539682541
ctg5_134_from_TLL16_bin.107_c00005_opera_c...region001	0.35295158730158743
ctg5_135_from_TLL16_bin.107_c00005_opera_c...region001	0.9440674603174602
allorf_164624_164707_from_TLL16_bin.107_c00005_opera_c...region001	0.06162970222101228
ctg5_136_from_TLL16_bin.107_c00005_opera_c...region001	0.05829603174603174
ctg5_138_from_TLL16_bin.107_c00005_opera_c...region001	0.06499523809523806
ctg5_142_from_TLL16_bin.107_c00005_opera_c...region001	0.19773650793650804
ctg1_642_from_TLL16_bin.81_c00001_opera_c...region001	0.6373912698412697
ctg1_646_from_TLL16_bin.81_c00001_opera_c...region001	0.44373730158730157
ctg79_4_from_TLL16_bin.99_c00079_opera_c...region001	0.5528158730158729
ctg79_7_from_TLL16_bin.99_c00079_opera_c...region001	0.07821825396825396
ctg79_8_from_TLL16_bin.99_c00079_opera_c...region001	0.3238484126984127
ctg79_14_from_TLL16_bin.99_c00079_opera_c...region001	0.12585952380952384
ctg79_15_from_TLL16_bin.99_c00079_opera_c...region001	0.3264960317460318
allorf_0142_0264_from_TLL17_bin.40_c00064_opera_c...region001	0.20514841269841272
ctg61_2_from_TLL17_bin.50_c00061_opera_c...region001	0.5981071428571433
ctg61_3_from_TLL17_bin.50_c00061_opera_c...region001	0.9477333333333331
ctg61_4_from_TLL17_bin.50_c00061_opera_c...region001	0.0246319824643894
ctg61_5_from_TLL17_bin.50_c00061_opera_c...region001	0.15364126984126994
ctg61_6_from_TLL17_bin.50_c00061_opera_c...region001	0.9503968253968255
ctg61_7_from_TLL17_bin.50_c00061_opera_c...region001	0.7918317460317457
ctg11_139_from_TLL17_bin.69_c00011_opera_c...region001	0.7816452380952382
ctg11_143_from_TLL17_bin.69_c00011_opera_c...region001	0.07520634920634924
ctg11_145_from_TLL17_bin.69_c00011_opera_c...region001	0.7458444444444445
ctg11_146_from_TLL17_bin.69_c00011_opera_c...region001	0.7197960317460319
ctg11_148_from_TLL17_bin.69_c00011_opera_c...region001	0.3715944444444444
ctg11_152_from_TLL17_bin.69_c00011_opera_c...region001	0.6780452380952381
ctg132_3_from_TLL17_bin.9_c00132_opera_c...region001	0.4409103174603172
ctg132_6_from_TLL17_bin.9_c00132_opera_c...region001	0.3513674603174605
ctg132_8_from_TLL17_bin.9_c00132_opera_c...region001	0.4158952380952382
ctg132_9_from_TLL17_bin.9_c00132_opera_c...region001	0.057249999999999995
ctg28_34_from_TLL18_bin.137_c00028_opera_c...region001	0.32051349206349206
ctg28_35_from_TLL18_bin.137_c00028_opera_c...region001	0.09142777777777779
ctg28_36_from_TLL18_bin.137_c00028_opera_c...region001	0.42352539682539664
ctg28_43_from_TLL18_bin.137_c00028_opera_c...region001	0.7069000000000001
ctg28_45_from_TLL18_bin.137_c00028_opera_c...region001	0.30265396825396834
ctg28_47_from_TLL18_bin.137_c00028_opera_c...region001	0.3668671870934165
ctg28_51_from_TLL18_bin.137_c00028_opera_c...region001	0.6990357142857145
ctg28_52_from_TLL18_bin.137_c00028_opera_c...region001	0.3097309523809524
ctg28_55_from_TLL18_bin.137_c00028_opera_c...region001	0.887188095238095
ctg28_57_from_TLL18_bin.137_c00028_opera_c...region001	0.21532777777777776
ctg28_59_from_TLL18_bin.137_c00028_opera_c...region001	0.4438166666666666
ctg6_108_from_TLL18_bin.146_c00006_opera_c...region001	0.4676087301587302
ctg6_109_from_TLL18_bin.146_c00006_opera_c...region001	0.7420611111111114
ctg6_110_from_TLL18_bin.146_c00006_opera_c...region001	0.947995238095238
ctg6_111_from_TLL18_bin.146_c00006_opera_c...region001	0.20140158730158728
ctg6_114_from_TLL18_bin.146_c00006_opera_c...region001	0.20010793650793662
ctg6_115_from_TLL18_bin.146_c00006_opera_c...region001	0.14515704985526018
ctg6_116_from_TLL18_bin.146_c00006_opera_c...region001	0.33743253968253967
ctg6_119_from_TLL18_bin.146_c00006_opera_c...region001	0.37527301587301565
ctg6_120_from_TLL18_bin.146_c00006_opera_c...region001	0.7296944444444445
ctg6_121_from_TLL18_bin.146_c00006_opera_c...region001	0.7296944444444445
ctg6_122_from_TLL18_bin.146_c00006_opera_c...region001	0.06668095238095238
allorf_117972_118136_from_TLL18_bin.146_c00006_opera_c...region001	0.16406269841269838
ctg6_125_from_TLL18_bin.146_c00006_opera_c...region001	0.15561111111111114
ctg6_127_from_TLL18_bin.146_c00006_opera_c...region001	0.033969841269841275
ctg6_128_from_TLL18_bin.146_c00006_opera_c...region001	0.5687658730158732
ctg6_130_from_TLL18_bin.146_c00006_opera_c...region001	0.17632063492063493
ctg3_147_from_TLL18_bin.7_c00003_opera_c...region001	0.07424999999999998
ctg3_149_from_TLL18_bin.7_c00003_opera_c...region001	0.7719642857142857
ctg3_150_from_TLL18_bin.7_c00003_opera_c...region001	0.11275793650793653
ctg3_151_from_TLL18_bin.7_c00003_opera_c...region001	0.7412507936507932
ctg3_156_from_TLL18_bin.7_c00003_opera_c...region001	0.6028285714285717
ctg3_160_from_TLL18_bin.7_c00003_opera_c...region001	0.19697063492063493
ctg3_162_from_TLL18_bin.7_c00003_opera_c...region001	0.05123968253968255
ctg3_163_from_TLL18_bin.7_c00003_opera_c...region001	0.46788015873015865
ctg3_44_from_TLL18_bin.8_c00003_opera_c...region001	0.24982777777777782
ctg3_55_from_TLL18_bin.8_c00003_opera_c...region001	0.5791539682539681
ctg3_57_from_TLL18_bin.8_c00003_opera_c...region001	0.43907063492063503
ctg3_58_from_TLL18_bin.8_c00003_opera_c...region001	0.09534083694083695
ctg3_59_from_TLL18_bin.8_c00003_opera_c...region001	0.21470555555555554
ctg3_60_from_TLL18_bin.8_c00003_opera_c...region001	0.9213269841269839
ctg3_62_from_TLL18_bin.8_c00003_opera_c...region001	0.7794626984126982
ctg3_67_from_TLL18_bin.8_c00003_opera_c...region001	0.7004928571428573
ctg3_68_from_TLL18_bin.8_c00003_opera_c...region001	0.1825055555555555
ctg3_70_from_TLL18_bin.8_c00003_opera_c...region001	0.8611658730158731
ctg3_76_from_TLL18_bin.8_c00003_opera_c...region001	0.14538412698412706
ctg3_77_from_TLL18_bin.8_c00003_opera_c...region001	0.18213809523809532
ctg3_78_from_TLL18_bin.8_c00003_opera_c...region001	0.7788134920634925
ctg3_79_from_TLL18_bin.8_c00003_opera_c...region001	0.20131190476190483
ctg3_80_from_TLL18_bin.8_c00003_opera_c...region001	0.14041428571428574
ctg7_244_from_TLL19_bin.54_c00007_opera_c...region001	0.3299587301587303
ctg7_245_from_TLL19_bin.54_c00007_opera_c...region001	0.1779222222222223
ctg7_247_from_TLL19_bin.54_c00007_opera_c...region001	0.0945484126984127
allorf_289122_289205_from_TLL19_bin.54_c00007_opera_c...region001	0.06162970222101228
ctg7_251_from_TLL19_bin.54_c00007_opera_c...region001	0.9440674603174602
ctg7_252_from_TLL19_bin.54_c00007_opera_c...region001	0.2092301587301587
ctg7_253_from_TLL19_bin.54_c00007_opera_c...region001	0.7668507936507937
ctg7_254_from_TLL19_bin.54_c00007_opera_c...region001	0.6567698412698413
ctg9_87_from_TLL19_bin.54_c00009_opera_c...region001	0.4622119047619049
ctg9_88_from_TLL19_bin.54_c00009_opera_c...region001	0.09561825396825398
ctg9_90_from_TLL19_bin.54_c00009_opera_c...region001	0.7894333333333332
ctg9_91_from_TLL19_bin.54_c00009_opera_c...region001	0.9440674603174602
ctg9_92_from_TLL19_bin.54_c00009_opera_c...region001	0.29446587301587296
ctg9_93_from_TLL19_bin.54_c00009_opera_c...region001	0.22385396825396822
ctg9_95_from_TLL19_bin.54_c00009_opera_c...region001	0.7459349206349212
ctg9_98_from_TLL19_bin.54_c00009_opera_c...region001	0.28480317460317467
ctg10_66_from_TLL19_bin.5_c00010_opera_c...region002	0.2508230158730159
ctg10_67_from_TLL19_bin.5_c00010_opera_c...region002	0.11352460317460321
ctg10_68_from_TLL19_bin.5_c00010_opera_c...region002	0.4455119047619045
ctg2_299_from_TLL20_bin.82_c00002_opera_c...region001	0.14704152046783625
ctg2_300_from_TLL20_bin.82_c00002_opera_c...region001	0.23046111111111114
ctg2_301_from_TLL20_bin.82_c00002_opera_c...region001	0.28845952380952383
ctg2_302_from_TLL20_bin.82_c00002_opera_c...region001	0.4290936507936508
ctg84_11_from_TLL21_bin.37_c00084_opera_c...region001	0.20375714285714283
ctg84_12_from_TLL21_bin.37_c00084_opera_c...region001	0.12585952380952384
ctg84_18_from_TLL21_bin.37_c00084_opera_c...region001	0.35492539682539687
ctg84_19_from_TLL21_bin.37_c00084_opera_c...region001	0.07821825396825396
ctg84_22_from_TLL21_bin.37_c00084_opera_c...region001	0.633715873015873
ctg5_60_from_TLL21_bin.40_opera_contig_7.region001	0.20261746031746028
ctg5_61_from_TLL21_bin.40_opera_contig_7.region001	0.5141079365079364
ctg5_64_from_TLL21_bin.40_opera_contig_7.region001	0.2938460317460318
ctg5_65_from_TLL21_bin.40_opera_contig_7.region001	0.7979333333333333
ctg5_66_from_TLL21_bin.40_opera_contig_7.region001	0.9966253968253969
ctg5_68_from_TLL21_bin.40_opera_contig_7.region001	0.6752563492063492
ctg5_71_from_TLL21_bin.40_opera_contig_7.region001	0.5068984126984128
ctg5_74_from_TLL21_bin.40_opera_contig_7.region001	0.023633333333333333
ctg5_75_from_TLL21_bin.40_opera_contig_7.region001	0.12766370851370848
ctg5_76_from_TLL21_bin.40_opera_contig_7.region001	0.06684894920928261
ctg5_77_from_TLL21_bin.40_opera_contig_7.region001	0.6123563492063494
ctg5_78_from_TLL21_bin.40_opera_contig_7.region001	0.24640476190476185
ctg5_79_from_TLL21_bin.40_opera_contig_7.region001	0.22721984126984132
ctg2_1454_from_TLL21_bin.53_c00002_opera_c...region002	0.182484126984127
ctg2_1456_from_TLL21_bin.53_c00002_opera_c...region002	0.15233650793650796
ctg2_1459_from_TLL21_bin.53_c00002_opera_c...region002	0.2878595238095239
ctg2_1460_from_TLL21_bin.53_c00002_opera_c...region002	0.1112795815295815
ctg2_1464_from_TLL21_bin.53_c00002_opera_c...region002	0.9089277777777777
ctg80_2_from_TLL21_bin.54_c00080_opera_c...region001	0.9903976190476189
ctg80_3_from_TLL21_bin.54_c00080_opera_c...region001	0.9052309523809522
ctg80_4_from_TLL21_bin.54_c00080_opera_c...region001	0.3159095238095238
ctg80_7_from_TLL21_bin.54_c00080_opera_c...region001	0.3247634920634921
ctg80_9_from_TLL21_bin.54_c00080_opera_c...region001	0.34899841269841253
ctg15_70_from_TLL22_bin.39_c00015_opera_c...region001	0.3769023809523808
ctg15_71_from_TLL22_bin.39_c00015_opera_c...region001	0.24144920634920639
ctg15_72_from_TLL22_bin.39_c00015_opera_c...region001	0.21254603174603184
ctg15_73_from_TLL22_bin.39_c00015_opera_c...region001	0.4649650793650793
ctg15_75_from_TLL22_bin.39_c00015_opera_c...region001	0.5997944444444443
ctg41_3_from_TLL22_bin.39_c00041_opera_c...region001	0.28438174603174604
ctg41_4_from_TLL22_bin.39_c00041_opera_c...region001	0.34559682539682546
ctg41_8_from_TLL22_bin.39_c00041_opera_c...region001	0.9291031746031745
ctg41_9_from_TLL22_bin.39_c00041_opera_c...region001	0.18214444444444447
ctg41_12_from_TLL22_bin.39_c00041_opera_c...region001	0.4432309523809524
ctg41_14_from_TLL22_bin.39_c00041_opera_c...region001	0.9002230158730157
ctg41_15_from_TLL22_bin.39_c00041_opera_c...region001	0.4092031746031744
ctg41_16_from_TLL22_bin.39_c00041_opera_c...region001	0.5409206349206348
allorf_0520673_0520813_from_TLL23_bin.30_c00004_opera_c...region001	0.18399206349206348
ctg4_450_from_TLL23_bin.30_c00004_opera_c...region001	0.1357222222222222
ctg4_452_from_TLL23_bin.30_c00004_opera_c...region001	0.022216666666666662
ctg4_458_from_TLL23_bin.30_c00004_opera_c...region001	0.19608809523809523
allorf_0536858_0536959_from_TLL23_bin.30_c00004_opera_c...region001	0.18990568709988612
ctg26_10_from_TLL23_bin.43_c00026_opera_c...region001	0.20375714285714283
ctg26_11_from_TLL23_bin.43_c00026_opera_c...region001	0.12585952380952384
ctg26_15_from_TLL23_bin.43_c00026_opera_c...region001	0.8116301587301588
ctg26_18_from_TLL23_bin.43_c00026_opera_c...region001	0.35492539682539687
ctg26_19_from_TLL23_bin.43_c00026_opera_c...region001	0.07821825396825396
ctg26_22_from_TLL23_bin.43_c00026_opera_c...region001	0.5528158730158729
ctg10_106_from_TLL23_bin.87_c00010_opera_c...region001	0.40383412698412696
ctg10_107_from_TLL23_bin.87_c00010_opera_c...region001	0.5354126984126981
ctg10_109_from_TLL23_bin.87_c00010_opera_c...region001	0.496774603174603
ctg10_112_from_TLL23_bin.87_c00010_opera_c...region001	0.16871269841269834
ctg10_114_from_TLL23_bin.87_c00010_opera_c...region001	0.1841444444444445
ctg10_115_from_TLL23_bin.87_c00010_opera_c...region001	0.9291031746031745
ctg10_118_from_TLL23_bin.87_c00010_opera_c...region001	0.1894650047002389
ctg10_120_from_TLL23_bin.87_c00010_opera_c...region001	0.34559682539682546
ctg10_124_from_TLL23_bin.87_c00010_opera_c...region001	0.7290793650793651
ctg10_125_from_TLL23_bin.87_c00010_opera_c...region001	0.15744841269841275
ctg10_126_from_TLL23_bin.87_c00010_opera_c...region001	0.14735088408589628
ctg43_131_from_TLL24_bin.31_c00043_opera_c...region001	0.4455119047619045
ctg43_132_from_TLL24_bin.31_c00043_opera_c...region001	0.11352460317460321
ctg43_133_from_TLL24_bin.31_c00043_opera_c...region001	0.2508230158730159
ctg43_136_from_TLL24_bin.31_c00043_opera_c...region001	0.627006349206349
ctg1_554_from_TLL24_bin.66_c00001_opera_c...region001	0.1357222222222222
ctg1_556_from_TLL24_bin.66_c00001_opera_c...region001	0.022216666666666662
ctg1_562_from_TLL24_bin.66_c00001_opera_c...region001	0.19608809523809523
allorf_0680618_0680719_from_TLL24_bin.66_c00001_opera_c...region001	0.18990568709988612
ctg5_504_from_TLL24_bin.8_c00005_opera_c...region002	0.24633202764976964
ctg5_510_from_TLL24_bin.8_c00005_opera_c...region002	0.9440674603174602
ctg5_511_from_TLL24_bin.8_c00005_opera_c...region002	0.5694674603174606
ctg5_512_from_TLL24_bin.8_c00005_opera_c...region002	0.21511507936507945
ctg5_513_from_TLL24_bin.8_c00005_opera_c...region002	0.7540642857142854
ctg5_516_from_TLL24_bin.8_c00005_opera_c...region002	0.2676920634920635
ctg6_14_from_TLL24_bin.8_c00006_opera_c...region001	0.5216865079365076
ctg6_15_from_TLL24_bin.8_c00006_opera_c...region001	0.45524047619047625
allorf_017597_017680_from_TLL24_bin.8_c00006_opera_c...region001	0.05271620112856503
ctg6_16_from_TLL24_bin.8_c00006_opera_c...region001	0.9440674603174602
ctg6_17_from_TLL24_bin.8_c00006_opera_c...region001	0.5694674603174606
ctg6_18_from_TLL24_bin.8_c00006_opera_c...region001	0.4514317460317463
ctg16_153_from_TLL25_bin.49_c00016_opera_c...region001	0.6065285714285711
ctg16_154_from_TLL25_bin.49_c00016_opera_c...region001	0.07457380952380953
ctg16_155_from_TLL25_bin.49_c00016_opera_c...region001	0.23612380952380954
ctg6_10_from_TLL26_bin.3_c00006_opera_c...region001	0.773704761904762
ctg6_14_from_TLL26_bin.3_c00006_opera_c...region001	0.7842134920634919
ctg6_15_from_TLL26_bin.3_c00006_opera_c...region001	0.7541809523809528
ctg6_16_from_TLL26_bin.3_c00006_opera_c...region001	0.8226611111111114
ctg6_17_from_TLL26_bin.3_c00006_opera_c...region001	0.07390418470418471
ctg6_18_from_TLL26_bin.3_c00006_opera_c...region001	0.635931746031746
ctg8_122_from_TLL26_bin.85_c00008_opera_c...region001	0.8453936507936507
ctg8_129_from_TLL26_bin.85_c00008_opera_c...region001	0.34328412698412697
ctg8_134_from_TLL26_bin.85_c00008_opera_c...region001	0.3671492063492064
ctg1_187_from_TLL26_bin.95_c00001_opera_c...region001	0.7536999999999996
ctg1_188_from_TLL26_bin.95_c00001_opera_c...region001	0.7173809523809528
ctg1_189_from_TLL26_bin.95_c00001_opera_c...region001	0.9440674603174602
ctg1_190_from_TLL26_bin.95_c00001_opera_c...region001	0.43407063492063513
ctg1_191_from_TLL26_bin.95_c00001_opera_c...region001	0.5216865079365076
ctg2_444_from_TLL26_bin.95_c00002_opera_c...region001	0.24633202764976964
ctg2_449_from_TLL26_bin.95_c00002_opera_c...region001	0.16759603174603185
allorf_501465_501620_from_TLL26_bin.95_c00002_opera_c...region001	0.20398888888888891
ctg2_451_from_TLL26_bin.95_c00002_opera_c...region001	0.9440674603174602
ctg2_452_from_TLL26_bin.95_c00002_opera_c...region001	0.8550674603174601
ctg2_453_from_TLL26_bin.95_c00002_opera_c...region001	0.7753198412698413
ctg2_455_from_TLL26_bin.95_c00002_opera_c...region001	0.2676920634920635
ctg2_187_from_TLL26_bin.96_c00002_opera_c...region001	0.31064126984126983
ctg2_188_from_TLL26_bin.96_c00002_opera_c...region001	0.14477448107448113
ctg2_189_from_TLL26_bin.96_c00002_opera_c...region001	0.17137936507936516
ctg2_190_from_TLL26_bin.96_c00002_opera_c...region001	0.06112380952380953
ctg2_193_from_TLL26_bin.96_c00002_opera_c...region001	0.47212142857142875
ctg2_194_from_TLL26_bin.96_c00002_opera_c...region001	0.33301031746031745
ctg2_196_from_TLL26_bin.96_c00002_opera_c...region001	0.34153174603174613
ctg2_197_from_TLL26_bin.96_c00002_opera_c...region001	0.40087698412698414
ctg2_199_from_TLL26_bin.96_c00002_opera_c...region001	0.6546722222222219
ctg2_200_from_TLL26_bin.96_c00002_opera_c...region001	0.5852023809523813
ctg16_33_from_TLL27_bin.26_c00016_opera_c...region001	0.4455119047619045
ctg16_34_from_TLL27_bin.26_c00016_opera_c...region001	0.11352460317460321
ctg16_35_from_TLL27_bin.26_c00016_opera_c...region001	0.2508230158730159
ctg5_61_from_TLL28_bin.19_opera_contig_36.region001	0.30323492063492047
ctg5_62_from_TLL28_bin.19_opera_contig_36.region001	0.7471634920634923
ctg5_64_from_TLL28_bin.19_opera_contig_36.region001	0.49119126984126954
ctg5_67_from_TLL28_bin.19_opera_contig_36.region001	0.18923809523809532
ctg5_68_from_TLL28_bin.19_opera_contig_36.region001	0.13120622710622712
ctg30_90_from_TLL28_bin.29_c00030_opera_c...region002	0.2508230158730159
ctg30_91_from_TLL28_bin.29_c00030_opera_c...region002	0.11352460317460321
ctg30_92_from_TLL28_bin.29_c00030_opera_c...region002	0.4455119047619045
ctg1_697_from_TLL28_bin.6_c00001_opera_c...region001	0.15691746031746037
ctg1_698_from_TLL28_bin.6_c00001_opera_c...region001	0.07276190476190479
ctg1_700_from_TLL28_bin.6_c00001_opera_c...region001	0.38863095238095247
ctg1_701_from_TLL28_bin.6_c00001_opera_c...region001	0.6515920634920634
ctg1_702_from_TLL28_bin.6_c00001_opera_c...region001	0.5585182539682538
ctg1_703_from_TLL28_bin.6_c00001_opera_c...region001	0.8815769841269843
ctg1_705_from_TLL28_bin.6_c00001_opera_c...region001	0.7299126984126985
ctg1_710_from_TLL28_bin.6_c00001_opera_c...region001	0.05018412698412698
ctg6_2_from_TLL28_bin.85_opera_contig_394.region001	0.22186825396825396
ctg6_3_from_TLL28_bin.85_opera_contig_394.region001	0.0377958963169439
ctg6_4_from_TLL28_bin.85_opera_contig_394.region001	0.05097619047619048
ctg6_7_from_TLL28_bin.85_opera_contig_394.region001	0.2702507936507937
ctg6_8_from_TLL28_bin.85_opera_contig_394.region001	0.07914365079365085
ctg6_9_from_TLL28_bin.85_opera_contig_394.region001	0.5162293650793653
ctg6_11_from_TLL28_bin.85_opera_contig_394.region001	0.19095555555555566
ctg6_14_from_TLL28_bin.85_opera_contig_394.region001	0.6570142857142858
ctg6_17_from_TLL28_bin.85_opera_contig_394.region001	0.11697380952380958
ctg6_21_from_TLL28_bin.85_opera_contig_394.region001	0.8618658730158729
ctg14_69_from_TLL29_bin.42_c00014_opera_c...region001	0.3121436507936508
ctg14_71_from_TLL29_bin.42_c00014_opera_c...region001	0.34735238095238113
ctg14_72_from_TLL29_bin.42_c00014_opera_c...region001	0.2092579365079365
ctg14_76_from_TLL29_bin.42_c00014_opera_c...region001	0.39275317460317466
ctg19_122_from_TLL29_bin.42_c00019_opera_c...region001	0.626296031746032
ctg19_128_from_TLL29_bin.42_c00019_opera_c...region001	0.6800452380952381
ctg19_129_from_TLL29_bin.42_c00019_opera_c...region001	0.7694865079365079
ctg19_133_from_TLL29_bin.42_c00019_opera_c...region001	0.28323650793650795
ctg19_135_from_TLL29_bin.42_c00019_opera_c...region001	0.626296031746032
ctg19_137_from_TLL29_bin.42_c00019_opera_c...region001	0.6061960317460316
ctg19_138_from_TLL29_bin.42_c00019_opera_c...region001	0.88420873015873
ctg22_52_from_TLL29_bin.42_c00022_opera_c...region001	0.5531706349206349
ctg22_57_from_TLL29_bin.42_c00022_opera_c...region001	0.6139730158730161
ctg22_59_from_TLL29_bin.42_c00022_opera_c...region001	0.8918214285714287
ctg22_65_from_TLL29_bin.42_c00022_opera_c...region001	0.4340666666666666
ctg7_200_from_TLL29_bin.69_c00007_opera_c...region001	0.7286753968253967
ctg7_201_from_TLL29_bin.69_c00007_opera_c...region001	0.570637301587302
ctg7_202_from_TLL29_bin.69_c00007_opera_c...region001	0.9440674603174602
ctg7_203_from_TLL29_bin.69_c00007_opera_c...region001	0.5216865079365076
ctg7_428_from_TLL29_bin.69_c00007_opera_c...region002	0.7099619047619046
ctg7_429_from_TLL29_bin.69_c00007_opera_c...region002	0.24954523809523824
ctg7_430_from_TLL29_bin.69_c00007_opera_c...region002	0.1557960317460317
ctg7_431_from_TLL29_bin.69_c00007_opera_c...region002	0.9440674603174602
ctg7_436_from_TLL29_bin.69_c00007_opera_c...region002	0.07768253968253966
ctg7_438_from_TLL29_bin.69_c00007_opera_c...region002	0.30671746031746044
ctg7_439_from_TLL29_bin.69_c00007_opera_c...region002	0.40827539682539693
ctg4_4_from_TLL29_bin.81_c00004_opera_c...region001	0.19608809523809523
ctg4_10_from_TLL29_bin.81_c00004_opera_c...region001	0.022216666666666662
ctg4_12_from_TLL29_bin.81_c00004_opera_c...region001	0.1357222222222222
ctg3_911_from_TLL29_bin.83_c00003_opera_c...region001	0.3159015873015871
ctg3_912_from_TLL29_bin.83_c00003_opera_c...region001	0.13018492063492063
ctg3_917_from_TLL29_bin.83_c00003_opera_c...region001	0.7780952380952381
ctg3_922_from_TLL29_bin.83_c00003_opera_c...region001	0.2297095238095239
ctg3_925_from_TLL29_bin.83_c00003_opera_c...region001	0.6491420634920632
ctg3_926_from_TLL29_bin.83_c00003_opera_c...region001	0.062442063492063486
ctg3_927_from_TLL29_bin.83_c00003_opera_c...region001	0.7651063492063491
ctg3_931_from_TLL29_bin.83_c00003_opera_c...region001	0.047822222222222224
ctg3_934_from_TLL29_bin.83_c00003_opera_c...region001	0.45070714285714303
ctg3_935_from_TLL29_bin.83_c00003_opera_c...region001	0.15346746031746036
ctg4_1174_from_TLL30_bin.118_c00004_opera_c...region001	0.03736031746031746
ctg21_2_from_TLL30_bin.136_c00021_opera_c...region001	0.10612857142857142
ctg21_4_from_TLL30_bin.136_c00021_opera_c...region001	0.17418888888888892
ctg21_6_from_TLL30_bin.136_c00021_opera_c...region001	0.4622722222222223
ctg15_84_from_TLL30_bin.39_c00015_opera_c...region001	0.5812809523809525
ctg15_86_from_TLL30_bin.39_c00015_opera_c...region001	0.8915857142857143
ctg15_87_from_TLL30_bin.39_c00015_opera_c...region001	0.8770357142857143
ctg15_91_from_TLL30_bin.39_c00015_opera_c...region001	0.29848809523809516
ctg33_2_from_TLL30_bin.44_c00033_opera_c...region001	0.6841142857142861
ctg33_3_from_TLL30_bin.44_c00033_opera_c...region001	0.4682579365079363
ctg33_4_from_TLL30_bin.44_c00033_opera_c...region001	0.21992777777777783
ctg33_5_from_TLL30_bin.44_c00033_opera_c...region001	0.09477777777777775
ctg33_7_from_TLL30_bin.44_c00033_opera_c...region001	0.3152682539682539
ctg33_8_from_TLL30_bin.44_c00033_opera_c...region001	0.7727809523809523
ctg33_11_from_TLL30_bin.44_c00033_opera_c...region001	0.09539603174603174
ctg33_12_from_TLL30_bin.44_c00033_opera_c...region001	0.9364111111111111
ctg33_13_from_TLL30_bin.44_c00033_opera_c...region001	0.2529968253968255
ctg33_16_from_TLL30_bin.44_c00033_opera_c...region001	0.36152301587301583
ctg33_17_from_TLL30_bin.44_c00033_opera_c...region001	0.7187055555555556
ctg33_18_from_TLL30_bin.44_c00033_opera_c...region001	0.5381777777777775
ctg33_20_from_TLL30_bin.44_c00033_opera_c...region001	0.1358730158730159
ctg33_22_from_TLL30_bin.44_c00033_opera_c...region001	0.08238095238095233
ctg33_23_from_TLL30_bin.44_c00033_opera_c...region001	0.11869841269841269
ctg33_24_from_TLL30_bin.44_c00033_opera_c...region001	0.7790317460317463
ctg33_25_from_TLL30_bin.44_c00033_opera_c...region001	0.06509982640676873
ctg33_26_from_TLL30_bin.44_c00033_opera_c...region001	0.07442936507936507
ctg33_27_from_TLL30_bin.44_c00033_opera_c...region001	0.5333666666666663
ctg33_28_from_TLL30_bin.44_c00033_opera_c...region001	0.11640602391494234
ctg1_11_from_TLL30_bin.4_c00001_opera_c...region001	0.07429365079365081
ctg1_13_from_TLL30_bin.4_c00001_opera_c...region001	0.17169920634920638
ctg1_17_from_TLL30_bin.4_c00001_opera_c...region001	0.6028285714285717
ctg1_22_from_TLL30_bin.4_c00001_opera_c...region001	0.7007246031746028
ctg1_23_from_TLL30_bin.4_c00001_opera_c...region001	0.10420238095238096
ctg1_24_from_TLL30_bin.4_c00001_opera_c...region001	0.7884928571428571
ctg1_26_from_TLL30_bin.4_c00001_opera_c...region001	0.07424999999999998
ctg33_1_from_TLL30_bin.67_c00033_opera_c...region001	0.25466984126984127
ctg29_18_from_TLL31_bin.130_c00029_opera_c...region001	0.031436507936507936
ctg29_19_from_TLL31_bin.130_c00029_opera_c...region001	0.3091150793650793
ctg29_20_from_TLL31_bin.130_c00029_opera_c...region001	0.06413891871911782
ctg29_21_from_TLL31_bin.130_c00029_opera_c...region001	0.47594682539682553
ctg29_22_from_TLL31_bin.130_c00029_opera_c...region001	0.6940634920634922
ctg29_23_from_TLL31_bin.130_c00029_opera_c...region001	0.7429928571428571
ctg29_24_from_TLL31_bin.130_c00029_opera_c...region001	0.23221587301587304
ctg29_25_from_TLL31_bin.130_c00029_opera_c...region001	0.141918253968254
ctg29_26_from_TLL31_bin.130_c00029_opera_c...region001	0.12964694899817855
ctg29_27_from_TLL31_bin.130_c00029_opera_c...region001	0.3295261904761906
ctg29_28_from_TLL31_bin.130_c00029_opera_c...region001	0.6544396825396822
ctg22_4_from_TLL31_bin.150_c00022_opera_c...region001	0.15632460317460323
ctg22_7_from_TLL31_bin.150_c00022_opera_c...region001	0.19445705886820433
ctg22_8_from_TLL31_bin.150_c00022_opera_c...region001	0.7256785714285718
